client_id,Conso moyenne (kWh/j),Volatilité (écart-type),Tendance linéaire (slope),Variation journalière moy,Ratio 1ère/2ème période,Amplitude max-min,Coefficient de variation,Jours très faible conso (<0.5 kWh),Ratio Weekend/Weekday,Volatilité Weekend vs Weekday,Autocorrélation temporelle (lag-1),Instabilité directionnelle,score_IF,label_IF
IND_EST_0274,3.019251399672602,2.5588384173031726,1.5434157845219127,-2.375391726958089,0.4896261104431218,2.308330051439667,-0.020015556588820944,-0.07946148665290104,1.100466176576486,-1.065639332894081,0.6804980347520666,0.5728718273348017,0.04243493870712345,1
IND_NOR_0019,2.480249526594892,2.032555949653855,1.199391170650301,-2.311224166811961,0.38445682999747544,1.774419626068551,-0.0637111687568828,-0.07946148665290104,1.0462941147399314,-1.3519712855371269,0.5537177942345364,1.4633461703422666,0.048003294169399024,1
IND_NOR_0035,1.3453883371706241,1.0519930182907438,1.8681405327802325,-1.119779625557018,-0.06863742870830523,1.0459486219605028,-0.06841142097843052,-0.07946148665290104,0.8750562363471985,-1.4618911727676482,0.8499643128238528,0.5728718273348017,0.08015572441030677,1
IND_NOR_0081,3.342161542773824,2.925716439864109,3.5603058528854064,-2.8863927658301254,0.09105215209438397,2.7436027880557807,0.034186797208502005,-0.07946148665290104,1.0376359626865597,-1.1209906415549324,0.3974669027802043,2.353820513349731,-0.05445117260480381,-1
IND_NOR_0091,3.5241053612341386,3.024444921488166,3.377732731635015,-3.3723283515200784,0.03630832314166577,2.940576521257667,-0.005741615581698259,-0.07946148665290104,0.9324442991913092,-1.176761423715358,0.6990355496548877,-0.317602515672663,-0.04806792208499355,-1
IND_NOR_0093,3.128364177861009,2.6170328379553807,-2.26356387536232,-2.94654985346712,1.0958156161067716,2.6678900667178422,-0.045540387646928804,-0.07946148665290104,1.049877775408499,-1.3140123673465294,0.826451951635649,-1.2080768586801278,-0.05475885194017438,-1
IND_NOR_0112,0.9760089401413216,0.8351818543409779,0.22362964720811682,-1.1933049548911245,0.4892476409940305,0.71866454765109,0.07947056550458372,-0.07946148665290104,1.0139978538371344,-1.4091885565830884,0.6294683876077659,-0.317602515672663,0.10585708104227493,1
IND_NOR_0143,3.523309357028375,2.9074445237044335,1.532431094654176,-2.4569380013104616,0.6457724297013807,2.722186042179311,-0.07787449680574929,-0.07946148665290104,1.1011655160537313,-1.4703901083095554,0.9950995312180917,-0.317602515672663,-0.0073888296851175594,-1
IND_NOR_0150,1.839666814284156,1.5462528225214918,3.5197220233247153,-0.8530832036996714,0.021899754071266108,1.5502979051359296,0.0015953463968791355,-0.07946148665290104,1.2270518939783686,-1.2291451543867131,1.3778192948452828,-1.2080768586801278,0.03784905591370269,1
IND_NOR_0186,0.6757213703501289,0.4852475095087032,0.8149270252786577,-0.6585752870067179,0.04085441969427561,0.3919837619579157,-0.05355342026163403,-0.07946148665290104,0.9513076940661488,-1.119005854007244,0.7095832473468004,0.5728718273348017,0.0886766186357193,1
IND_NOR_0252,1.982051230451298,1.7093272710077798,1.329493909593109,-1.5084612529004962,0.3451081692946393,1.584987000569646,0.03702528092892294,-0.07946148665290104,0.644722537939557,-1.3940026010771676,0.3511865778585459,-0.317602515672663,0.0679573242146107,1
IND_NOR_0256,3.507094952030294,3.028162398784011,0.8857954103204315,-2.871353493920876,0.3059354431087659,3.1170384415074417,0.005911487370809163,-0.07946148665290104,1.117479335719845,-1.3972051680039337,1.1089674624465984,-0.317602515672663,-0.018502203985457877,-1
IND_NOR_0281,1.736299982421389,1.310398851364368,1.1979481900437137,-1.655177705526279,0.1870834310155856,1.2969166863157389,-0.1491843841944473,-0.07946148665290104,1.043515960342243,-1.2302620278314487,0.7162546645561818,-1.2080768586801278,0.0995947805389007,1
IND_OUE_0090,0.8564544597243655,0.5958976910276882,0.4618477081006101,-0.766523838710882,0.2750972909390595,0.474935946690716,-0.12525695055633745,-0.07946148665290104,0.9720060457087709,-1.3544361831982843,0.8768115167718763,0.5728718273348017,0.09669751185537401,1
IND_OUE_0128,1.8765104375223693,1.56465907534803,1.4849029209241982,-1.3854734292870818,0.3312006815815172,1.3563406150152364,-0.01246090076308069,-0.07946148665290104,1.023060951613898,-1.2697046166803785,0.9808242922671256,-1.2080768586801278,0.1002504497583212,1
IND_OUE_0175,1.3802386053389426,1.0920683180933926,0.4065094018373986,-1.5662788982404976,0.3504041138878359,1.153032351342845,-0.056155054094975065,-0.07946148665290104,1.1618090719658933,-1.1122651491565096,0.9553645921088857,-1.2080768586801278,0.10790769194973426,1
IND_OUE_0266,1.5533394190932077,1.2445464368302384,-0.19294081666045576,-1.2735144050737852,0.6521387684656433,1.0679686564532094,-0.05276765607478869,-0.07946148665290104,0.8561981340628776,-1.0927819317071263,0.482414938782456,0.5728718273348017,0.09898470191010023,1
IND_OUE_0294,3.2382395147003145,2.770484367480751,1.8957916486542261,-2.8790402328967137,0.2909120688089948,2.7288222169579353,-0.006973157148053689,-0.07946148665290104,1.062874163722743,-1.402118981317114,0.7449932548643784,0.5728718273348017,0.018269035391673127,1
IND_SUD_0054,2.726442255949005,2.2621942421420127,1.5549235548595581,-2.240706691859704,0.43553612351692056,1.943642082923464,-0.05026929220097564,-0.07946148665290104,1.0004802101145784,-1.1367812435980722,0.7885003005838981,-0.317602515672663,0.06004194058956225,1
IND_SUD_0084,1.917407662010103,1.4746529306512888,1.2831020830908357,-1.3587369458928613,0.19831958909422373,1.40460370431432,-0.13546488159677725,-0.07946148665290104,1.0844098154474662,-0.9686230402278222,1.040363984935812,-0.317602515672663,0.09955887565254223,1
IND_SUD_0116,1.7037775248716076,2.8446275281083007,0.8808532017428238,-1.3119480999529771,0.28240206285336356,3.4835362758723605,1.5013195045097665,-0.07946148665290104,0.9659841001154249,1.0871653023731187,1.1436308888803284,-0.317602515672663,-0.051862554423364626,-1
IND_SUD_0156,1.642746076355729,1.215977441011872,-0.18659170199140895,-1.2013258999093905,0.5509271919161025,1.123471209147156,-0.16740937570148695,-0.07946148665290104,0.9326172190963138,-1.3113873042230575,1.0865878470291999,-2.0985512016875925,0.06714101208362133,1
IND_SUD_0168,0.9591055567130423,0.8249846088043639,0.2712299699684088,-1.1361557216359786,0.649246195861504,0.6860869623742082,0.08725065096135852,-0.07946148665290104,0.9455253174077984,-1.1437410854601227,0.5927771705687137,-1.6533140301838603,0.08587600826361658,1
IND_SUD_0211,1.7892643631040648,1.4629376450187717,1.25768758715704,-1.2247203228793324,0.5082956771858798,1.2649423896550958,-0.038038289943310946,-0.07946148665290104,1.0971401373774152,-1.5278550018568686,0.7782138548103169,1.4633461703422666,0.08487599248445066,1
IND_SUD_0290,1.304832257342504,1.0186247909088448,0.6184652156897132,-1.2009916938669625,0.4982927392814671,0.8477683115261395,-0.0665770408823924,-0.07946148665290104,0.9614925048876918,-1.1430994980572933,0.3664368386155612,-0.317602515672663,0.10960338246556234,1
RES_CEN_0026,-0.5033949772702213,-0.2856716741937659,-0.5408975526850459,0.8874618652640712,-0.12761212418205622,-0.21673445182678056,1.7516941103993449,-0.07946148665290104,-0.6202706480396256,1.445046904069954,-1.6241381068019975,-0.317602515672663,0.09485641973182563,1
RES_CEN_0037,-0.737594130650094,-0.7698331892110543,-0.3649621422250333,0.5188326004662589,-0.30988463692363344,-0.8130852489785864,-0.6994259607594125,-0.07946148665290104,-0.361335106712194,0.029513390869556302,-0.4362776958043899,-0.317602515672663,0.17137806464096905,1
RES_CEN_0047,-0.4666918253624364,-0.5625208229618427,-0.5213632027231634,0.7360665280442988,-0.03900042220142814,-0.602839166219452,-0.45284221345677206,-0.07946148665290104,-0.9310828085069067,1.0079445552347286,0.45849235491972756,-0.317602515672663,0.17185171661471782,1
RES_CEN_0049,-0.6310700384081636,-0.7156977965775673,-0.3779670049420391,0.6063945835823303,-0.08332125164553428,-0.7648221596795024,-0.8398189164715987,-0.07946148665290104,-0.8462642365771685,0.40591033176298164,-0.19896779493637348,0.5728718273348017,0.18246300828625073,1
RES_CEN_0064,-0.4497014834915101,-0.5238497242376071,-0.948377238732012,0.6167549708975907,-0.0402643016474514,-0.43421999798077754,-0.28446397210618163,-0.07946148665290104,-0.5271185038723377,0.03574442583117044,-0.6327451339660499,0.5728718273348017,0.16999138351598636,1
RES_CEN_0067,-0.38498433482961497,-0.5732306918278861,-0.16373849663431464,0.5753134216365493,-1.1459740914078864,-0.5877569508134881,-0.8364029770079009,-0.07946148665290104,-0.6896868710208115,1.0149367109351288,-1.0401493664718884,0.5728718273348017,0.16326163761363932,1
RES_CEN_0070,-0.634595199890832,-0.706110991109163,-0.4934595652429848,0.6682227014314648,-0.19557282767865508,-0.729228131321428,-0.7099814321523363,-0.07946148665290104,-0.6768017059463839,0.5074676372663331,-1.6654964393380234,0.5728718273348017,0.16923502466323792,1
RES_CEN_0092,-0.3673183927504352,-0.46959625345042705,-0.8318565547488603,0.4192391998227883,-0.2487825262498294,-0.35036288032361906,-0.33778020185473706,-0.07946148665290104,-0.7222643929097703,-0.9219972536637373,1.0319097424715553,-0.317602515672663,0.1452758046943845,1
RES_CEN_0100,-0.7758826018584338,-0.787381265451903,-0.125860255710995,0.5883474572912317,-1.0127527928434528,-0.8616499825857895,-0.5274442130178982,-0.07946148665290104,-0.6694302028937743,1.3096192048235058,-0.3528701243072631,-0.317602515672663,0.15266783197989953,1
RES_CEN_0104,-0.6356721467574538,-0.7049079265224758,0.04626929339910109,0.655857077861638,-1.1481146360531604,-0.7548678975115662,-0.6889353703897352,-0.07946148665290104,-0.5465204790399194,1.7253653802278677,-1.4688147714532689,-0.317602515672663,0.14292911697356442,1
RES_CEN_0120,-0.3914727724732364,-0.5178409550919192,-0.8758133514774873,0.7033143358863789,0.724768460960658,-0.502994900231972,-0.5051507696853264,-0.07946148665290104,-0.2584764979285068,-0.11736744686392844,-1.3192909954778256,-0.317602515672663,0.15622070004302357,1
RES_CEN_0121,-0.5014283786442164,-0.6422956696865947,-0.5471023692934369,0.5983736385640643,-0.3223968415861281,-0.6465775908967468,-0.8494106928596172,-0.07946148665290104,-0.5116114982219039,1.683912426290788,0.2508139981006795,0.5728718273348017,0.1625857557237591,1
RES_CEN_0122,-0.6327088705965008,-0.7030636641969411,-0.4595855955029937,0.46034654304140205,-0.5224294736030659,-0.6939357472714729,-0.6892412549920329,-0.07946148665290104,-1.0292663676661342,1.6719485019307057,1.2811277561133447,-1.2080768586801278,0.12762643873368934,1
RES_CEN_0138,-0.6649303181525059,-0.7324562510083034,-0.1852208704151088,0.6899460941892689,-0.9327849436066925,-0.7711566901500071,-0.8046129302411499,-0.07946148665290104,-0.9619979051136862,0.611071278846841,0.13795366500219708,-0.317602515672663,0.17151315228275077,1
RES_CEN_0171,-0.7030850071413896,-0.7353340184633389,0.08743031520243676,0.7327244676200213,-1.6232713951598405,-0.7651238039876217,-0.5001665038232479,-0.07946148665290104,-0.6483400214249257,0.43075463822990767,-1.0703036988553576,-1.2080768586801278,0.14970248622890375,1
RES_CEN_0178,-0.397272231686659,-0.5825532561517853,-0.3188408745865019,0.5418928173937738,-0.4135017173895557,-0.5717698024831666,-0.8490113961982989,-0.07946148665290104,-0.43292271174593017,0.4857315357360034,-0.2976637470314347,0.12763465583106934,0.17650758779682924,1
RES_CEN_0196,-0.6030694198759988,-0.6648909755167992,0.19532919006113889,0.8005682942328555,-1.1397404214734954,-0.6710107798544079,-0.49669733596677446,-0.07946148665290104,-0.9524904414827422,-0.7078143960479848,0.007201700849968466,-0.317602515672663,0.15721803432668618,1
RES_CEN_0200,-0.6686494638533859,-0.7131169926930508,-0.07035961412954794,0.5836685726972431,-1.684615730232117,-0.7464218568842267,-0.5250442282015543,-0.07946148665290104,-0.7690431796382445,0.6160337380582215,0.7999060717310192,-0.317602515672663,0.16770287587128407,1
RES_CEN_0203,-0.49344826925365914,-0.5520192105237528,-0.23886367446555776,0.7898737008751673,-0.5431660453228504,-0.5346675525844959,-0.2423554219224016,-0.07946148665290104,-0.880872071250221,-0.5027795060265351,-0.37077058261687046,1.4633461703422666,0.16428984380040212,1
RES_CEN_0215,-0.7881838769374234,-0.7984623011971037,-0.12100823342129499,0.5535900288787453,-1.9127092717288863,-0.8761289093755147,-0.6051592506770557,-0.07946148665290104,-0.8876243792104511,1.1915513838552634,1.3035188265485886,-1.2080768586801278,0.11950745279287583,1
RES_CEN_0222,-0.7445976298386217,-0.7788922633549288,-0.3946695054634617,0.47438319682336766,0.23795742367551953,-0.8378200822443669,-0.7941824892568916,-0.07946148665290104,-0.18728579458160574,-0.017361279661907984,-0.6569411062619956,-0.317602515672663,0.1589889386353751,1
RES_CEN_0243,-0.7083961612537972,-0.7482050399278937,-0.02068500674725552,0.5873448391639484,-1.1033073000471765,-0.8194197794490911,-0.6466464327544873,-0.07946148665290104,-0.6958347605147143,0.7089121772941306,-0.01099986212982507,0.12763465583106934,0.1688060167686326,1
RES_CEN_0247,-0.6580472229614888,-0.7254937252065893,-0.13744017507898273,0.6578623141162045,-0.6694321326005248,-0.7618057165983096,-0.7686885758866189,-0.07946148665290104,-0.45742659349616077,-0.35578009171378694,-1.6663209312989125,1.4633461703422666,0.15465336013761527,1
RES_CEN_0263,-0.4296542179060114,-0.5114427783617032,-0.8990453392437887,0.609736644006608,0.4045715684838815,-0.4112950305637125,-0.30407088577604396,-0.07946148665290104,-0.3845766625425252,0.1438240072170447,0.23422148891797848,-0.7628396871763954,0.16469214010274902,1
RES_CEN_0267,-0.7677085082496653,-0.783485462276918,-0.34930580264339445,0.5656214464061444,-0.8209369410237456,-0.8547121634990462,-0.5704304586967196,-0.07946148665290104,-0.5818378557856637,-0.6713776901732715,-1.1925331343749155,1.0181089988385341,0.1481495041183174,1
RES_CEN_0277,-0.7690931542210361,-0.7853107900836759,-0.1298104151215696,0.552587410751462,-1.3293012353281088,-0.8580302508883582,-0.5925684027133257,-0.07946148665290104,-0.9220205579134515,-0.26890773898221115,1.8829939439467471,-2.0985512016875925,0.10882411985267226,1
RES_CEN_0287,-0.5712091843125254,-0.6630194469114901,-0.3402871738521284,0.699303863377246,0.24976665875116916,-0.6900143712659222,-0.6785679429082936,-0.07946148665290104,-0.7356271003395195,-0.51325631950637,-0.434120951664303,0.5728718273348017,0.17159943786105752,1
RES_CEN_0289,-0.7502031048338328,-0.784761042584052,-0.4240702353229873,0.5428954355210571,0.7170565156757842,-0.8541088748828076,-0.8481409718274275,-0.07946148665290104,-0.6123305161649657,-0.2915614112117278,-0.9438322950871889,0.5728718273348017,0.15461943084127483,1
RES_CEN_0291,-0.5672559197275973,-0.6738584894532558,0.09230037474971879,0.6180917950673017,-1.757058637040379,-0.6438627921236731,-0.7955308337198284,-0.07946148665290104,-0.585419768412602,-0.6862267246050164,-0.3118476957950771,-0.317602515672663,0.16223447949655723,1
RES_EST_0006,-0.4268916150742425,-0.601453568577731,-0.23229811270551726,0.5258509273572417,-0.8404696972120611,-0.6121901397711494,-0.8606495597843228,-0.07946148665290104,-0.5643588630133259,1.4454847975604697,-1.1265569010829422,0.5728718273348017,0.15829289826045778,1
RES_EST_0007,-0.7486646093100875,-0.7428380681248199,-0.20881360333305754,0.6267811521704234,-1.1172356204255287,-0.7814125966260624,0.012068173632273025,-0.07946148665290104,-0.6983313702592616,-0.4644988545183485,-0.2861389666949616,-1.2080768586801278,0.15006719744630898,1
RES_EST_0024,-0.7935084092717769,-0.7426143866123566,-0.08543876146854239,0.5789896881032546,-2.126671842898028,-0.8148951148273019,1.2926026496920444,-0.07946148665290104,-0.12363245776796122,1.480834567823403,-2.3726259536732694,0.5728718273348017,0.07951807963999136,1
RES_EST_0031,-0.35927808136112266,-0.4923157805595557,-0.34622143159678603,0.78051593168719,-0.6240816616110273,-0.4140098293367861,-0.4892754393656764,-0.07946148665290104,-0.9651101342980342,0.25920910001772096,0.9005760763519385,0.5728718273348017,0.15467610659466347,1
RES_EST_0036,-0.6586893776148782,-0.7286678457945434,-0.22001474029181006,0.5372139327997854,-1.0726447518908562,-0.7967964563401455,-0.8032427618366366,-0.07946148665290104,-0.7374225468990225,0.08891729928774193,1.614266124590296,-0.317602515672663,0.1533176850702514,1
RES_EST_0043,-0.6901616447419289,-0.7172777922576125,-0.47183289340153156,0.5395533750967797,0.10587959304236287,-0.7621073609064288,-0.3699989360275718,-0.07946148665290104,-0.9216542099886501,0.20809800341895787,0.2779371429156917,0.5728718273348017,0.17893368030815626,1
RES_EST_0058,-0.4776419000249194,-0.5436478221895062,-0.9441384832001168,0.7628030114385191,0.4063327649788755,-0.46860744910637486,-0.27092198539461154,-0.07946148665290104,-1.2067831792826533,-0.0950958610628172,0.02350536207027316,0.5728718273348017,0.15453090591965407,1
RES_EST_0066,-0.6436857017028749,-0.4937582771400647,-0.8479818630276394,0.6972986271226795,1.3673115391190833,-0.49394557098839387,1.8205482397930572,-0.07946148665290104,-2.311558913690664,2.0091502332497164,0.23315785916462248,-0.317602515672663,0.0658419045291867,1
RES_EST_0069,-0.41870414324352867,-0.5316661491126324,-0.010944887652691675,0.8303126320089255,0.01562966741093421,-0.5105360079349539,-0.47424527053310095,-0.07946148665290104,-0.23876011322299906,-0.37545756201019587,-0.9560286668811997,-1.2080768586801278,0.15133460057148151,1
RES_EST_0095,-0.6044540658473696,-0.6575692649227481,-0.36983220177231624,0.7915447310873059,-0.1217206055956536,-0.6960472574283079,-0.4141928235853765,-0.07946148665290104,-1.0602535864975138,0.3538027823538052,-1.3957617322158866,-0.317602515672663,0.16246939894192847,1
RES_EST_0105,-0.7045499224444339,-0.7304437948870353,-0.2070639893475531,0.6615385805829098,-0.9867691015206635,-0.7919701474102371,-0.40752288239800577,-0.07946148665290104,-0.8673878166369344,-0.11565981013856688,-0.6331800960414217,1.4633461703422666,0.16154821887209947,1
RES_EST_0111,-0.499822992010743,-0.6277847039373736,-0.15695648778328267,0.6541860476494993,-0.9325291307530791,-0.6387348388856458,-0.7515237657051729,-0.07946148665290104,-0.9442712817021313,0.7330134285079404,-0.16013240305085405,0.12763465583106934,0.17527051179236824,1
RES_EST_0126,-0.7658690027321438,-0.7963366020644462,-0.4631028607315853,0.5405559932240629,0.4834962405162288,-0.86557135859134,-0.9107631245408158,-0.07946148665290104,-0.41190758622481755,-0.03939582425739597,-0.36305250495731783,-0.317602515672663,0.15360708708260162,1
RES_EST_0133,-0.7955753445623738,-0.6789034473656693,-0.5437474393830827,0.5345402844603634,3.3395693927075136,-0.7428021251867953,3.4713534225423883,-0.07946148665290104,-2.5245418396279318,1.3402742017591307,-0.11538005017490119,0.5728718273348017,0.00038888577290097093,1
RES_EST_0137,-0.4060349670610344,-0.5100164829844462,0.2156030675839039,0.9075142278097368,-1.364437478079416,-0.40043583547141864,-0.4012026417017475,-0.07946148665290104,-0.9567579496458719,0.3859967282094144,-0.4698164244718028,1.4633461703422666,0.12495158648944049,1
RES_EST_0142,-0.5242114906175925,-0.6485466992866632,-0.35071270873483373,0.6879408579347023,-0.5985248042787952,-0.6616598063027105,-0.7970559815306375,-0.07946148665290104,-0.5280736435893094,0.09508311923338522,-0.7850097176008229,0.5728718273348017,0.18068929834622627,1
RES_EST_0149,-0.572219240069419,-0.6464397905237323,-0.13064012897036845,0.7357323220018711,-0.9589811305901718,-0.6115868511549108,-0.5252584255183392,-0.07946148665290104,-0.5908827954308495,-0.6073009707480902,-0.6330244353836114,-0.317602515672663,0.17423583847188484,1
RES_EST_0157,-0.633531631246156,-0.7131575270864127,-0.7149390510988897,0.5766502458062603,1.07864165041401,-0.755772830435924,-0.7957676021843523,-0.07946148665290104,-0.38361194036752205,1.562070592394537,-1.982357329907182,2.353820513349731,0.1023830173713145,1
RES_EST_0183,-0.6044206202925057,-0.7067988128243086,-0.5469400339751933,0.5311982240360857,0.08390555100855959,-0.7789994421611083,-0.9040961147627042,-0.07946148665290104,-0.35203947343039155,0.14973322911978693,-0.7516084672737724,0.5728718273348017,0.17188002393221286,1
RES_EST_0199,-0.6499333313514755,-0.7173012535219127,0.10388029411770572,0.7089958386076508,-1.010481397716356,-0.7811109523179433,-0.7292932394912468,-0.07946148665290104,-0.645545390695803,-0.2946194499441823,1.469946701661999,-2.5437883731913247,0.10970867996459271,1
RES_EST_0201,-0.7483569102053385,-0.7839343702432745,-0.42237473311022883,0.5535900288787453,0.0587691364711617,-0.8532039419584498,-0.8529898393314365,-0.07946148665290104,-0.5799628719184318,0.46052009770390634,0.17806692789630632,1.4633461703422666,0.15754877877781476,1
RES_EST_0204,-0.5798113810235535,-0.6415142043392726,-0.3870397455060524,0.6170891769400185,-0.23076846723665478,-0.6052523206844062,-0.43236566955318506,-0.07946148665290104,-0.685250764129032,-0.6289444587093508,-0.40519749255295645,0.5728718273348017,0.17804913086387225,1
RES_EST_0213,-0.6912787262743875,-0.7180739569581214,-0.41315769448555706,0.6160865588127353,0.11060321424474966,-0.7485333670410615,-0.36941753231876356,-0.07946148665290104,-0.6812419865070591,-0.052049088284425615,-0.9803159655206917,0.5728718273348017,0.17604254856388035,1
RES_EST_0218,-0.5508475305113049,-0.4804021860082012,-1.6870570485094198,0.41389190314394425,2.314182271259182,-0.40284898993637297,0.7335441385558742,-0.07946148665290104,-0.9012717214141817,1.4925566791655571,-0.18535789140452225,0.12763465583106934,0.0912731673445103,1
RES_EST_0220,-0.4466980726647203,-0.518363334573439,-1.6186958422716256,0.589350075418515,1.4074036333599615,-0.3886717074547669,-0.2646014879543863,-0.07946148665290104,-1.0955150543949819,0.4919326956424566,1.0112115263719146,-0.317602515672663,0.11810867961270027,1
RES_EST_0221,-0.7879898927192122,-0.8017861179277798,-0.3064853531424639,0.5452348778180514,-0.7965042908451804,-0.893020990630194,-0.708807803879133,-0.07946148665290104,-0.2621849146725233,0.9043134353361861,-1.5673925846905488,0.5728718273348017,0.14128528337534157,1
RES_EST_0233,-0.43129305009434865,-0.5357823969514878,-0.11559705614653724,0.5415586113513462,-1.2267791583918162,-0.42999697766710765,-0.44480988234071017,-0.07946148665290104,-0.22594573665180517,-0.13229970761058435,-0.6613023265097242,0.5728718273348017,0.16631823053257816,1
RES_EST_0245,-0.6822016026842902,-0.7462450211107785,-0.6382446318579665,0.5332034602906524,0.05530000824685001,-0.8016227652700539,-0.8547232068900151,-0.07946148665290104,-0.7491394090977304,1.6455247754761988,0.988222455076892,-0.317602515672663,0.1458922986769821,1
RES_EST_0269,-0.6861548672692183,-0.7326182092814834,-0.41499749475897457,0.5997104627337753,-0.2509815335514189,-0.7889537043290443,-0.629750087715704,-0.07946148665290104,-0.8041118721953773,0.06077159207829124,-1.3978203050456475,-1.2080768586801278,0.16125033396203764,1
RES_EST_0270,-0.5703864236628703,-0.6642988814270678,-0.01209927213797272,0.7561188905899642,-1.1051797886133683,-0.7135426272992257,-0.6945169108370501,-0.07946148665290104,-0.5369188025426941,-0.6798467515195105,-0.9570044126141645,-0.317602515672663,0.16462639059247786,1
RES_EST_0272,-0.6283542593532043,-0.6855613491211358,-0.471652520825706,0.5890158693760872,0.2703376139694932,-0.6972538346607848,-0.5284956739701979,-0.07946148665290104,-0.7892485811013611,-0.0960777896539266,1.276544246905887,-1.2080768586801278,0.16698819687340188,1
RES_EST_0284,-0.33873582156363635,-0.4613788824745529,-0.3938578288722497,0.6989696573348182,0.2780288442349531,-0.3624286526483901,-0.4060850951383643,-0.07946148665290104,-0.7786046557223057,0.17960007817196044,0.7919872728894862,0.12763465583106934,0.16453060425371868,1
RES_EST_0286,-0.41556695019728257,-0.5719878632681743,-0.6599434527297527,0.6565254899464934,-0.23999018609198905,-0.49696201406958657,-0.7249762791958985,-0.07946148665290104,-0.7830357308773586,-0.8029826843098041,1.3699064548095206,-1.2080768586801278,0.14029102177581648,1
RES_EST_0292,-0.5664130917450236,-0.6923947742274557,-0.6937633106969987,0.5428954355210571,0.21819625684631652,-0.7376741719487676,-0.9618429197194205,-0.07946148665290104,-0.653405048523841,1.3345183131393252,0.11517267681768399,0.5728718273348017,0.17154529840569627,1
RES_NOR_0001,-0.5447738177479973,-0.5971699751051749,-0.11496575213114915,0.7460927093171315,-0.5445432749142889,-0.6034424548356905,-0.277775167538207,-0.07946148665290104,-1.190523673090216,-0.48541824472115824,0.7093740241226966,0.5728718273348017,0.1586985801412108,1
RES_NOR_0003,-0.3820478151125533,-0.505840409081241,-0.9044745537761354,0.4720437545263733,-0.5046382224167414,-0.40194405701201513,-0.4754080411115671,-0.07946148665290104,-0.7408737956319628,-0.8567857596305739,0.5620268527247237,0.5728718273348017,0.14666963765250607,1
RES_NOR_0012,-0.7513068081443458,-0.7708325495177833,-0.11428033634301035,0.6244417098734291,-1.2598046075010647,-0.8396299480930824,-0.5366195824123313,-0.07946148665290104,-0.43888310832264726,-0.6834595221236321,-0.6881621139259999,0.5728718273348017,0.1579484661760182,1
RES_NOR_0016,-0.7214466167617412,-0.7619494168968441,-0.27874405098053273,0.5632820041091502,-0.768124867263735,-0.8269608871520728,-0.7385092630753264,-0.07946148665290104,-0.259321546782631,1.119873641592544,-0.3720474223398454,-0.317602515672663,0.16572647693754178,1
RES_NOR_0017,-0.6138723340970801,-0.6614751322258475,-0.3807627798673305,0.6414862180372446,-0.17644949575918742,-0.7002702777419777,-0.38338047484797405,-0.07946148665290104,-0.9857602837063889,0.23107051718240032,1.4047427063088707,-1.2080768586801278,0.1622324233894631,1
RES_NOR_0020,-0.5739316524784573,-0.6850015970125398,-0.3271380130744645,0.5515847926241788,-0.5625707236379425,-0.7075097411368403,-0.8598682926546067,-0.07946148665290104,-0.5717828284229852,0.16529130823883156,-1.694296399989108,1.9085833418459988,0.14424724460574667,1
RES_NOR_0021,-0.6667363781151634,-0.5767765197556893,-0.7078323716113712,0.6608701684980542,0.056569562869173244,-0.5618155403152305,1.2122767138987376,-0.07946148665290104,-1.9016139363450741,1.5746826677191956,1.0620981340460791,0.5728718273348017,0.09933466399562019,1
RES_NOR_0025,-0.6950647630849955,-0.7458278852923598,-0.6329597153862844,0.49009088081747204,1.066869197929108,-0.7762846433880348,-0.7394656853947705,-0.07946148665290104,-0.5356882000294485,0.4616486959934489,0.6684717124327534,-1.2080768586801278,0.14394915947529502,1
RES_NOR_0034,-0.4219282947324209,-0.1733390606248578,-1.1028843871839769,0.7731633987537796,-1.1298513704843656,-0.14614968372687032,1.6803094577723103,-0.07946148665290104,-0.32773269005151623,1.3015754872443346,-0.39250234589858957,0.5728718273348017,0.10541087415841155,1
RES_NOR_0045,-0.6757265432626144,-0.630653197612393,-0.8627363397301517,0.5141537158722703,1.719415438651867,-0.658945007529637,0.6487708258267072,-0.07946148665290104,-1.4704812768479414,3.5248372034776017,-0.19462888161341185,0.12763465583106934,0.05332504294238849,1
RES_NOR_0063,-0.557108538381851,-0.6736238721761605,-0.8793847284788255,0.6351363032311172,1.0594384331522095,-0.655626920140325,-0.8445623653793167,-0.07946148665290104,-0.5349499266002997,-0.05578499563808581,0.772260002550222,-1.2080768586801278,0.14765806532548675,1
RES_NOR_0071,-0.4148913499890292,-0.5465773771354355,-1.1490236920800914,0.6241075038310013,0.7097754996352232,-0.4704173149550903,-0.5779188668898351,-0.07946148665290104,-0.4404191776891065,-0.8129600703496715,0.6218738669983791,-1.2080768586801278,0.13460975848908363,1
RES_NOR_0074,-0.6781613796567155,-0.7077282460563593,-0.7050907084588267,0.5459032899029069,1.2950196876949716,-0.7596942064414747,-0.3622813934241968,-0.07946148665290104,-0.6085385559102944,0.2907443505052376,1.9297882453290207,-2.9890255446950573,0.07499886595582589,1
RES_NOR_0083,-0.5660987035293018,-0.7084818780672203,-0.7526188821887969,0.5044617406418654,0.5845535026944264,-0.7521530987384929,-1.1037107884651545,-0.07946148665290104,-0.4012307689736237,0.16455163497620104,-0.8721540495616644,1.0181089988385341,0.1542875920678356,1
