timestamp,client_id,region,profile,consumption_kwh
2024-03-22,COM_SUD_0050,SUD,COMMERCIAL,38.19
2024-03-23,COM_SUD_0050,SUD,COMMERCIAL,20.39
2024-03-24,COM_SUD_0050,SUD,COMMERCIAL,23.38
2024-03-25,COM_SUD_0050,SUD,COMMERCIAL,48.34
2024-03-26,COM_SUD_0050,SUD,COMMERCIAL,56.44
2024-03-27,COM_SUD_0050,SUD,COMMERCIAL,38.85
2024-03-28,COM_SUD_0050,SUD,COMMERCIAL,43.46
2024-03-29,COM_SUD_0050,SUD,COMMERCIAL,46.36
2024-03-30,COM_SUD_0050,SUD,COMMERCIAL,20.55
2024-01-01,RES_SUD_0051,SUD,RESIDENTIEL,11.24
2024-01-02,RES_SUD_0051,SUD,RESIDENTIEL,14.57
2024-01-03,RES_SUD_0051,SUD,RESIDENTIEL,13.86
2024-01-04,RES_SUD_0051,SUD,RESIDENTIEL,12.87
2024-01-05,RES_SUD_0051,SUD,RESIDENTIEL,13.01
2024-01-06,RES_SUD_0051,SUD,RESIDENTIEL,11.57
2024-01-07,RES_SUD_0051,SUD,RESIDENTIEL,19.99
2024-01-08,RES_SUD_0051,SUD,RESIDENTIEL,13.02
2024-01-09,RES_SUD_0051,SUD,RESIDENTIEL,14.93
2024-01-10,RES_SUD_0051,SUD,RESIDENTIEL,11.1
2024-01-11,RES_SUD_0051,SUD,RESIDENTIEL,13.55
2024-01-12,RES_SUD_0051,SUD,RESIDENTIEL,8.31
2024-01-13,RES_SUD_0051,SUD,RESIDENTIEL,14.62
2024-01-14,RES_SUD_0051,SUD,RESIDENTIEL,15.77
2024-01-15,RES_SUD_0051,SUD,RESIDENTIEL,13.0
2024-01-16,RES_SUD_0051,SUD,RESIDENTIEL,10.12
2024-01-17,RES_SUD_0051,SUD,RESIDENTIEL,11.79
2024-01-18,RES_SUD_0051,SUD,RESIDENTIEL,12.72
2024-01-19,RES_SUD_0051,SUD,RESIDENTIEL,8.98
2024-01-20,RES_SUD_0051,SUD,RESIDENTIEL,16.33
2024-01-21,RES_SUD_0051,SUD,RESIDENTIEL,20.11
2024-01-22,RES_SUD_0051,SUD,RESIDENTIEL,12.37
2024-01-23,RES_SUD_0051,SUD,RESIDENTIEL,13.58
2024-01-24,RES_SUD_0051,SUD,RESIDENTIEL,11.42
2024-01-25,RES_SUD_0051,SUD,RESIDENTIEL,14.02
2024-01-26,RES_SUD_0051,SUD,RESIDENTIEL,13.49
2024-01-27,RES_SUD_0051,SUD,RESIDENTIEL,15.23
2024-01-28,RES_SUD_0051,SUD,RESIDENTIEL,16.27
2024-01-29,RES_SUD_0051,SUD,RESIDENTIEL,12.37
2024-01-30,RES_SUD_0051,SUD,RESIDENTIEL,11.38
2024-01-31,RES_SUD_0051,SUD,RESIDENTIEL,14.76
2024-02-01,RES_SUD_0051,SUD,RESIDENTIEL,16.3
2024-02-02,RES_SUD_0051,SUD,RESIDENTIEL,10.98
2024-02-03,RES_SUD_0051,SUD,RESIDENTIEL,15.46
2024-02-04,RES_SUD_0051,SUD,RESIDENTIEL,15.06
2024-02-05,RES_SUD_0051,SUD,RESIDENTIEL,12.88
2024-02-06,RES_SUD_0051,SUD,RESIDENTIEL,12.55
2024-02-07,RES_SUD_0051,SUD,RESIDENTIEL,15.63
2024-02-08,RES_SUD_0051,SUD,RESIDENTIEL,14.2
2024-02-09,RES_SUD_0051,SUD,RESIDENTIEL,12.88
2024-02-10,RES_SUD_0051,SUD,RESIDENTIEL,15.73
2024-02-11,RES_SUD_0051,SUD,RESIDENTIEL,18.51
2024-02-12,RES_SUD_0051,SUD,RESIDENTIEL,10.77
2024-02-13,RES_SUD_0051,SUD,RESIDENTIEL,15.87
2024-02-14,RES_SUD_0051,SUD,RESIDENTIEL,12.91
2024-02-15,RES_SUD_0051,SUD,RESIDENTIEL,12.23
2024-02-16,RES_SUD_0051,SUD,RESIDENTIEL,13.92
2024-02-17,RES_SUD_0051,SUD,RESIDENTIEL,16.47
2024-02-18,RES_SUD_0051,SUD,RESIDENTIEL,18.92
2024-02-19,RES_SUD_0051,SUD,RESIDENTIEL,14.27
2024-02-20,RES_SUD_0051,SUD,RESIDENTIEL,12.64
2024-02-21,RES_SUD_0051,SUD,RESIDENTIEL,13.14
2024-02-22,RES_SUD_0051,SUD,RESIDENTIEL,11.49
2024-02-23,RES_SUD_0051,SUD,RESIDENTIEL,16.06
2024-02-24,RES_SUD_0051,SUD,RESIDENTIEL,17.78
2024-02-25,RES_SUD_0051,SUD,RESIDENTIEL,13.81
2024-02-26,RES_SUD_0051,SUD,RESIDENTIEL,14.07
2024-02-27,RES_SUD_0051,SUD,RESIDENTIEL,11.72
2024-02-28,RES_SUD_0051,SUD,RESIDENTIEL,13.63
2024-02-29,RES_SUD_0051,SUD,RESIDENTIEL,13.11
2024-03-01,RES_SUD_0051,SUD,RESIDENTIEL,12.09
2024-03-02,RES_SUD_0051,SUD,RESIDENTIEL,19.62
2024-03-03,RES_SUD_0051,SUD,RESIDENTIEL,15.45
2024-03-04,RES_SUD_0051,SUD,RESIDENTIEL,11.36
2024-03-05,RES_SUD_0051,SUD,RESIDENTIEL,12.84
2024-03-06,RES_SUD_0051,SUD,RESIDENTIEL,10.74
2024-03-07,RES_SUD_0051,SUD,RESIDENTIEL,13.93
2024-03-08,RES_SUD_0051,SUD,RESIDENTIEL,16.32
2024-03-09,RES_SUD_0051,SUD,RESIDENTIEL,16.0
2024-03-10,RES_SUD_0051,SUD,RESIDENTIEL,19.77
2024-03-11,RES_SUD_0051,SUD,RESIDENTIEL,11.42
2024-03-12,RES_SUD_0051,SUD,RESIDENTIEL,12.45
2024-03-13,RES_SUD_0051,SUD,RESIDENTIEL,11.99
2024-03-14,RES_SUD_0051,SUD,RESIDENTIEL,12.43
2024-03-15,RES_SUD_0051,SUD,RESIDENTIEL,14.96
2024-03-16,RES_SUD_0051,SUD,RESIDENTIEL,16.76
2024-03-17,RES_SUD_0051,SUD,RESIDENTIEL,14.08
2024-03-18,RES_SUD_0051,SUD,RESIDENTIEL,11.62
2024-03-19,RES_SUD_0051,SUD,RESIDENTIEL,12.92
2024-03-20,RES_SUD_0051,SUD,RESIDENTIEL,10.12
2024-03-21,RES_SUD_0051,SUD,RESIDENTIEL,13.62
2024-03-22,RES_SUD_0051,SUD,RESIDENTIEL,15.84
2024-03-23,RES_SUD_0051,SUD,RESIDENTIEL,15.3
2024-03-24,RES_SUD_0051,SUD,RESIDENTIEL,12.43
2024-03-25,RES_SUD_0051,SUD,RESIDENTIEL,13.55
2024-03-26,RES_SUD_0051,SUD,RESIDENTIEL,15.05
2024-03-27,RES_SUD_0051,SUD,RESIDENTIEL,13.96
2024-03-28,RES_SUD_0051,SUD,RESIDENTIEL,12.72
2024-03-29,RES_SUD_0051,SUD,RESIDENTIEL,15.02
2024-03-30,RES_SUD_0051,SUD,RESIDENTIEL,17.57
2024-01-01,COM_OUE_0052,OUEST,COMMERCIAL,53.35
2024-01-02,COM_OUE_0052,OUEST,COMMERCIAL,43.09
2024-01-03,COM_OUE_0052,OUEST,COMMERCIAL,46.19
2024-01-04,COM_OUE_0052,OUEST,COMMERCIAL,53.49
2024-01-05,COM_OUE_0052,OUEST,COMMERCIAL,47.28
2024-01-06,COM_OUE_0052,OUEST,COMMERCIAL,22.03
2024-01-07,COM_OUE_0052,OUEST,COMMERCIAL,25.97
2024-01-08,COM_OUE_0052,OUEST,COMMERCIAL,50.17
2024-01-09,COM_OUE_0052,OUEST,COMMERCIAL,48.36
2024-01-10,COM_OUE_0052,OUEST,COMMERCIAL,43.5
2024-01-11,COM_OUE_0052,OUEST,COMMERCIAL,44.94
2024-01-12,COM_OUE_0052,OUEST,COMMERCIAL,57.59
2024-01-13,COM_OUE_0052,OUEST,COMMERCIAL,20.25
2024-01-14,COM_OUE_0052,OUEST,COMMERCIAL,21.89
2024-01-15,COM_OUE_0052,OUEST,COMMERCIAL,48.28
2024-01-16,COM_OUE_0052,OUEST,COMMERCIAL,54.06
2024-01-17,COM_OUE_0052,OUEST,COMMERCIAL,51.0
2024-01-18,COM_OUE_0052,OUEST,COMMERCIAL,40.88
2024-01-19,COM_OUE_0052,OUEST,COMMERCIAL,47.21
2024-01-20,COM_OUE_0052,OUEST,COMMERCIAL,25.07
2024-01-21,COM_OUE_0052,OUEST,COMMERCIAL,21.56
2024-01-22,COM_OUE_0052,OUEST,COMMERCIAL,47.92
2024-01-23,COM_OUE_0052,OUEST,COMMERCIAL,56.72
2024-01-24,COM_OUE_0052,OUEST,COMMERCIAL,53.74
2024-01-25,COM_OUE_0052,OUEST,COMMERCIAL,50.24
2024-01-26,COM_OUE_0052,OUEST,COMMERCIAL,46.16
2024-01-27,COM_OUE_0052,OUEST,COMMERCIAL,21.45
2024-01-28,COM_OUE_0052,OUEST,COMMERCIAL,22.23
2024-01-29,COM_OUE_0052,OUEST,COMMERCIAL,47.47
2024-01-30,COM_OUE_0052,OUEST,COMMERCIAL,47.5
2024-01-31,COM_OUE_0052,OUEST,COMMERCIAL,40.51
2024-02-01,COM_OUE_0052,OUEST,COMMERCIAL,48.96
2024-02-02,COM_OUE_0052,OUEST,COMMERCIAL,47.81
2024-02-03,COM_OUE_0052,OUEST,COMMERCIAL,19.88
2024-02-04,COM_OUE_0052,OUEST,COMMERCIAL,19.75
2024-02-05,COM_OUE_0052,OUEST,COMMERCIAL,53.19
2024-02-06,COM_OUE_0052,OUEST,COMMERCIAL,41.02
2024-02-07,COM_OUE_0052,OUEST,COMMERCIAL,52.67
2024-02-08,COM_OUE_0052,OUEST,COMMERCIAL,54.36
2024-02-09,COM_OUE_0052,OUEST,COMMERCIAL,46.0
2024-02-10,COM_OUE_0052,OUEST,COMMERCIAL,23.61
2024-02-11,COM_OUE_0052,OUEST,COMMERCIAL,23.66
2024-02-12,COM_OUE_0052,OUEST,COMMERCIAL,52.67
2024-02-13,COM_OUE_0052,OUEST,COMMERCIAL,44.38
2024-02-14,COM_OUE_0052,OUEST,COMMERCIAL,54.54
2024-02-15,COM_OUE_0052,OUEST,COMMERCIAL,45.81
2024-02-16,COM_OUE_0052,OUEST,COMMERCIAL,40.65
2024-02-17,COM_OUE_0052,OUEST,COMMERCIAL,22.37
2024-02-18,COM_OUE_0052,OUEST,COMMERCIAL,21.39
2024-02-19,COM_OUE_0052,OUEST,COMMERCIAL,48.55
2024-02-20,COM_OUE_0052,OUEST,COMMERCIAL,53.45
2024-02-21,COM_OUE_0052,OUEST,COMMERCIAL,51.41
2024-02-22,COM_OUE_0052,OUEST,COMMERCIAL,51.44
2024-02-23,COM_OUE_0052,OUEST,COMMERCIAL,50.86
2024-02-24,COM_OUE_0052,OUEST,COMMERCIAL,20.52
2024-02-25,COM_OUE_0052,OUEST,COMMERCIAL,19.73
2024-02-26,COM_OUE_0052,OUEST,COMMERCIAL,45.79
2024-02-27,COM_OUE_0052,OUEST,COMMERCIAL,55.63
2024-02-28,COM_OUE_0052,OUEST,COMMERCIAL,48.69
2024-02-29,COM_OUE_0052,OUEST,COMMERCIAL,55.47
2024-03-01,COM_OUE_0052,OUEST,COMMERCIAL,49.48
2024-03-02,COM_OUE_0052,OUEST,COMMERCIAL,21.45
2024-03-03,COM_OUE_0052,OUEST,COMMERCIAL,22.76
2024-03-04,COM_OUE_0052,OUEST,COMMERCIAL,47.86
2024-03-05,COM_OUE_0052,OUEST,COMMERCIAL,54.41
2024-03-06,COM_OUE_0052,OUEST,COMMERCIAL,46.69
2024-03-07,COM_OUE_0052,OUEST,COMMERCIAL,51.11
2024-03-08,COM_OUE_0052,OUEST,COMMERCIAL,58.45
2024-03-09,COM_OUE_0052,OUEST,COMMERCIAL,22.29
2024-03-10,COM_OUE_0052,OUEST,COMMERCIAL,22.76
2024-03-11,COM_OUE_0052,OUEST,COMMERCIAL,48.79
2024-03-12,COM_OUE_0052,OUEST,COMMERCIAL,43.38
2024-03-13,COM_OUE_0052,OUEST,COMMERCIAL,44.2
2024-03-14,COM_OUE_0052,OUEST,COMMERCIAL,55.09
2024-03-15,COM_OUE_0052,OUEST,COMMERCIAL,46.78
2024-03-16,COM_OUE_0052,OUEST,COMMERCIAL,20.2
2024-03-17,COM_OUE_0052,OUEST,COMMERCIAL,22.91
2024-03-18,COM_OUE_0052,OUEST,COMMERCIAL,51.49
2024-03-19,COM_OUE_0052,OUEST,COMMERCIAL,52.18
2024-03-20,COM_OUE_0052,OUEST,COMMERCIAL,52.98
2024-03-21,COM_OUE_0052,OUEST,COMMERCIAL,46.93
2024-03-22,COM_OUE_0052,OUEST,COMMERCIAL,46.57
2024-03-23,COM_OUE_0052,OUEST,COMMERCIAL,20.49
2024-03-24,COM_OUE_0052,OUEST,COMMERCIAL,20.09
2024-03-25,COM_OUE_0052,OUEST,COMMERCIAL,47.75
2024-03-26,COM_OUE_0052,OUEST,COMMERCIAL,45.0
2024-03-27,COM_OUE_0052,OUEST,COMMERCIAL,50.51
2024-03-28,COM_OUE_0052,OUEST,COMMERCIAL,47.87
2024-03-29,COM_OUE_0052,OUEST,COMMERCIAL,43.68
2024-03-30,COM_OUE_0052,OUEST,COMMERCIAL,19.42
2024-01-01,AGR_EST_0053,EST,AGRICOLE,25.96
2024-01-02,AGR_EST_0053,EST,AGRICOLE,27.29
2024-01-03,AGR_EST_0053,EST,AGRICOLE,27.0
2024-01-04,AGR_EST_0053,EST,AGRICOLE,31.27
2024-01-05,AGR_EST_0053,EST,AGRICOLE,35.69
2024-01-06,AGR_EST_0053,EST,AGRICOLE,36.39
2024-01-07,AGR_EST_0053,EST,AGRICOLE,31.71
2024-01-08,AGR_EST_0053,EST,AGRICOLE,28.36
2024-01-09,AGR_EST_0053,EST,AGRICOLE,29.87
2024-01-10,AGR_EST_0053,EST,AGRICOLE,34.82
2024-01-11,AGR_EST_0053,EST,AGRICOLE,37.17
2024-01-12,AGR_EST_0053,EST,AGRICOLE,18.74
2024-01-13,AGR_EST_0053,EST,AGRICOLE,34.72
2024-01-14,AGR_EST_0053,EST,AGRICOLE,36.96
2024-01-15,AGR_EST_0053,EST,AGRICOLE,39.29
2024-01-16,AGR_EST_0053,EST,AGRICOLE,36.64
2024-01-17,AGR_EST_0053,EST,AGRICOLE,32.79
2024-01-18,AGR_EST_0053,EST,AGRICOLE,38.86
2024-01-19,AGR_EST_0053,EST,AGRICOLE,46.95
2024-01-20,AGR_EST_0053,EST,AGRICOLE,28.7
2024-01-21,AGR_EST_0053,EST,AGRICOLE,37.12
2024-01-22,AGR_EST_0053,EST,AGRICOLE,24.9
2024-01-23,AGR_EST_0053,EST,AGRICOLE,36.21
2024-01-24,AGR_EST_0053,EST,AGRICOLE,32.7
2024-01-25,AGR_EST_0053,EST,AGRICOLE,43.24
2024-01-26,AGR_EST_0053,EST,AGRICOLE,31.59
2024-01-27,AGR_EST_0053,EST,AGRICOLE,35.79
2024-01-28,AGR_EST_0053,EST,AGRICOLE,45.2
2024-01-29,AGR_EST_0053,EST,AGRICOLE,37.45
2024-01-30,AGR_EST_0053,EST,AGRICOLE,39.21
2024-01-31,AGR_EST_0053,EST,AGRICOLE,37.77
2024-02-01,AGR_EST_0053,EST,AGRICOLE,38.09
2024-02-02,AGR_EST_0053,EST,AGRICOLE,25.97
2024-02-03,AGR_EST_0053,EST,AGRICOLE,32.89
2024-02-04,AGR_EST_0053,EST,AGRICOLE,31.31
2024-02-05,AGR_EST_0053,EST,AGRICOLE,39.86
2024-02-06,AGR_EST_0053,EST,AGRICOLE,35.17
2024-02-07,AGR_EST_0053,EST,AGRICOLE,42.97
2024-02-08,AGR_EST_0053,EST,AGRICOLE,38.12
2024-02-09,AGR_EST_0053,EST,AGRICOLE,32.03
2024-02-10,AGR_EST_0053,EST,AGRICOLE,38.83
2024-02-11,AGR_EST_0053,EST,AGRICOLE,41.12
2024-02-12,AGR_EST_0053,EST,AGRICOLE,27.89
2024-02-13,AGR_EST_0053,EST,AGRICOLE,31.55
2024-02-14,AGR_EST_0053,EST,AGRICOLE,38.76
2024-02-15,AGR_EST_0053,EST,AGRICOLE,31.79
2024-02-16,AGR_EST_0053,EST,AGRICOLE,32.28
2024-02-17,AGR_EST_0053,EST,AGRICOLE,25.06
2024-02-18,AGR_EST_0053,EST,AGRICOLE,37.52
2024-02-19,AGR_EST_0053,EST,AGRICOLE,36.49
2024-02-20,AGR_EST_0053,EST,AGRICOLE,40.07
2024-02-21,AGR_EST_0053,EST,AGRICOLE,37.79
2024-02-22,AGR_EST_0053,EST,AGRICOLE,41.47
2024-02-23,AGR_EST_0053,EST,AGRICOLE,32.97
2024-02-24,AGR_EST_0053,EST,AGRICOLE,30.01
2024-02-25,AGR_EST_0053,EST,AGRICOLE,40.78
2024-02-26,AGR_EST_0053,EST,AGRICOLE,35.53
2024-02-27,AGR_EST_0053,EST,AGRICOLE,38.44
2024-02-28,AGR_EST_0053,EST,AGRICOLE,29.0
2024-02-29,AGR_EST_0053,EST,AGRICOLE,36.11
2024-03-01,AGR_EST_0053,EST,AGRICOLE,29.33
2024-03-02,AGR_EST_0053,EST,AGRICOLE,36.83
2024-03-03,AGR_EST_0053,EST,AGRICOLE,22.32
2024-03-04,AGR_EST_0053,EST,AGRICOLE,29.97
2024-03-05,AGR_EST_0053,EST,AGRICOLE,36.8
2024-03-06,AGR_EST_0053,EST,AGRICOLE,42.9
2024-03-07,AGR_EST_0053,EST,AGRICOLE,40.54
2024-03-08,AGR_EST_0053,EST,AGRICOLE,32.24
2024-03-09,AGR_EST_0053,EST,AGRICOLE,47.11
2024-03-10,AGR_EST_0053,EST,AGRICOLE,33.77
2024-03-11,AGR_EST_0053,EST,AGRICOLE,32.86
2024-03-12,AGR_EST_0053,EST,AGRICOLE,33.51
2024-03-13,AGR_EST_0053,EST,AGRICOLE,29.03
2024-03-14,AGR_EST_0053,EST,AGRICOLE,33.09
2024-03-15,AGR_EST_0053,EST,AGRICOLE,23.58
2024-03-16,AGR_EST_0053,EST,AGRICOLE,28.81
2024-03-17,AGR_EST_0053,EST,AGRICOLE,39.32
2024-03-18,AGR_EST_0053,EST,AGRICOLE,22.81
2024-03-19,AGR_EST_0053,EST,AGRICOLE,30.23
2024-03-20,AGR_EST_0053,EST,AGRICOLE,37.74
2024-03-21,AGR_EST_0053,EST,AGRICOLE,31.36
2024-03-22,AGR_EST_0053,EST,AGRICOLE,28.98
2024-03-23,AGR_EST_0053,EST,AGRICOLE,45.02
2024-03-24,AGR_EST_0053,EST,AGRICOLE,32.88
2024-03-25,AGR_EST_0053,EST,AGRICOLE,35.35
2024-03-26,AGR_EST_0053,EST,AGRICOLE,37.31
2024-03-27,AGR_EST_0053,EST,AGRICOLE,32.62
2024-03-28,AGR_EST_0053,EST,AGRICOLE,37.87
2024-03-29,AGR_EST_0053,EST,AGRICOLE,34.43
2024-03-30,AGR_EST_0053,EST,AGRICOLE,29.49
2024-01-01,IND_SUD_0054,SUD,INDUSTRIEL,201.74
2024-01-02,IND_SUD_0054,SUD,INDUSTRIEL,203.88
2024-01-03,IND_SUD_0054,SUD,INDUSTRIEL,189.66
2024-01-04,IND_SUD_0054,SUD,INDUSTRIEL,204.45
2024-01-05,IND_SUD_0054,SUD,INDUSTRIEL,190.42
2024-01-06,IND_SUD_0054,SUD,INDUSTRIEL,126.34
2024-01-07,IND_SUD_0054,SUD,INDUSTRIEL,119.19
2024-01-08,IND_SUD_0054,SUD,INDUSTRIEL,204.37
2024-01-09,IND_SUD_0054,SUD,INDUSTRIEL,212.34
2024-01-10,IND_SUD_0054,SUD,INDUSTRIEL,206.81
2024-01-11,IND_SUD_0054,SUD,INDUSTRIEL,208.49
2024-01-12,IND_SUD_0054,SUD,INDUSTRIEL,212.22
2024-01-13,IND_SUD_0054,SUD,INDUSTRIEL,124.21
2024-01-14,IND_SUD_0054,SUD,INDUSTRIEL,129.97
2024-01-15,IND_SUD_0054,SUD,INDUSTRIEL,199.9
2024-01-16,IND_SUD_0054,SUD,INDUSTRIEL,207.96
2024-01-17,IND_SUD_0054,SUD,INDUSTRIEL,207.4
2024-01-18,IND_SUD_0054,SUD,INDUSTRIEL,192.42
2024-01-19,IND_SUD_0054,SUD,INDUSTRIEL,208.09
2024-01-20,IND_SUD_0054,SUD,INDUSTRIEL,117.41
2024-01-21,IND_SUD_0054,SUD,INDUSTRIEL,128.31
2024-01-22,IND_SUD_0054,SUD,INDUSTRIEL,203.75
2024-01-23,IND_SUD_0054,SUD,INDUSTRIEL,195.02
2024-01-24,IND_SUD_0054,SUD,INDUSTRIEL,200.51
2024-01-25,IND_SUD_0054,SUD,INDUSTRIEL,215.77
2024-01-26,IND_SUD_0054,SUD,INDUSTRIEL,212.07
2024-01-27,IND_SUD_0054,SUD,INDUSTRIEL,124.12
2024-01-28,IND_SUD_0054,SUD,INDUSTRIEL,138.49
2024-01-29,IND_SUD_0054,SUD,INDUSTRIEL,196.39
2024-01-30,IND_SUD_0054,SUD,INDUSTRIEL,204.42
2024-01-31,IND_SUD_0054,SUD,INDUSTRIEL,205.69
2024-02-01,IND_SUD_0054,SUD,INDUSTRIEL,215.42
2024-02-02,IND_SUD_0054,SUD,INDUSTRIEL,209.95
2024-02-03,IND_SUD_0054,SUD,INDUSTRIEL,124.59
2024-02-04,IND_SUD_0054,SUD,INDUSTRIEL,121.76
2024-02-05,IND_SUD_0054,SUD,INDUSTRIEL,202.54
2024-02-06,IND_SUD_0054,SUD,INDUSTRIEL,189.05
2024-02-07,IND_SUD_0054,SUD,INDUSTRIEL,199.13
2024-02-08,IND_SUD_0054,SUD,INDUSTRIEL,198.51
2024-02-09,IND_SUD_0054,SUD,INDUSTRIEL,196.47
2024-02-10,IND_SUD_0054,SUD,INDUSTRIEL,122.82
2024-02-11,IND_SUD_0054,SUD,INDUSTRIEL,114.01
2024-02-12,IND_SUD_0054,SUD,INDUSTRIEL,212.75
2024-02-13,IND_SUD_0054,SUD,INDUSTRIEL,208.02
2024-02-14,IND_SUD_0054,SUD,INDUSTRIEL,200.07
2024-02-15,IND_SUD_0054,SUD,INDUSTRIEL,206.02
2024-02-16,IND_SUD_0054,SUD,INDUSTRIEL,208.3
2024-02-17,IND_SUD_0054,SUD,INDUSTRIEL,124.8
2024-02-18,IND_SUD_0054,SUD,INDUSTRIEL,114.15
2024-02-19,IND_SUD_0054,SUD,INDUSTRIEL,209.03
2024-02-20,IND_SUD_0054,SUD,INDUSTRIEL,196.18
2024-02-21,IND_SUD_0054,SUD,INDUSTRIEL,200.84
2024-02-22,IND_SUD_0054,SUD,INDUSTRIEL,216.65
2024-02-23,IND_SUD_0054,SUD,INDUSTRIEL,199.83
2024-02-24,IND_SUD_0054,SUD,INDUSTRIEL,123.33
2024-02-25,IND_SUD_0054,SUD,INDUSTRIEL,127.15
2024-02-26,IND_SUD_0054,SUD,INDUSTRIEL,192.73
2024-02-27,IND_SUD_0054,SUD,INDUSTRIEL,199.32
2024-02-28,IND_SUD_0054,SUD,INDUSTRIEL,214.32
2024-02-29,IND_SUD_0054,SUD,INDUSTRIEL,192.52
2024-03-01,IND_SUD_0054,SUD,INDUSTRIEL,204.52
2024-03-02,IND_SUD_0054,SUD,INDUSTRIEL,122.95
2024-03-03,IND_SUD_0054,SUD,INDUSTRIEL,120.95
2024-03-04,IND_SUD_0054,SUD,INDUSTRIEL,212.63
2024-03-05,IND_SUD_0054,SUD,INDUSTRIEL,206.95
2024-03-06,IND_SUD_0054,SUD,INDUSTRIEL,194.08
2024-03-07,IND_SUD_0054,SUD,INDUSTRIEL,214.96
2024-03-08,IND_SUD_0054,SUD,INDUSTRIEL,187.95
2024-03-09,IND_SUD_0054,SUD,INDUSTRIEL,118.48
2024-03-10,IND_SUD_0054,SUD,INDUSTRIEL,129.97
2024-03-11,IND_SUD_0054,SUD,INDUSTRIEL,201.69
2024-03-12,IND_SUD_0054,SUD,INDUSTRIEL,213.76
2024-03-13,IND_SUD_0054,SUD,INDUSTRIEL,199.57
2024-03-14,IND_SUD_0054,SUD,INDUSTRIEL,208.67
2024-03-15,IND_SUD_0054,SUD,INDUSTRIEL,201.33
2024-03-16,IND_SUD_0054,SUD,INDUSTRIEL,121.13
2024-03-17,IND_SUD_0054,SUD,INDUSTRIEL,119.67
2024-03-18,IND_SUD_0054,SUD,INDUSTRIEL,203.28
2024-03-19,IND_SUD_0054,SUD,INDUSTRIEL,205.94
2024-03-20,IND_SUD_0054,SUD,INDUSTRIEL,201.92
2024-03-21,IND_SUD_0054,SUD,INDUSTRIEL,189.04
2024-03-22,IND_SUD_0054,SUD,INDUSTRIEL,208.6
2024-03-23,IND_SUD_0054,SUD,INDUSTRIEL,126.2
2024-03-24,IND_SUD_0054,SUD,INDUSTRIEL,125.1
2024-03-25,IND_SUD_0054,SUD,INDUSTRIEL,205.64
2024-03-26,IND_SUD_0054,SUD,INDUSTRIEL,193.48
2024-03-27,IND_SUD_0054,SUD,INDUSTRIEL,212.49
2024-03-28,IND_SUD_0054,SUD,INDUSTRIEL,209.03
2024-03-29,IND_SUD_0054,SUD,INDUSTRIEL,207.71
2024-03-30,IND_SUD_0054,SUD,INDUSTRIEL,122.23
2024-01-01,RES_SUD_0055,SUD,RESIDENTIEL,12.69
2024-01-02,RES_SUD_0055,SUD,RESIDENTIEL,11.0
2024-01-03,RES_SUD_0055,SUD,RESIDENTIEL,13.44
2024-01-04,RES_SUD_0055,SUD,RESIDENTIEL,10.73
2024-01-05,RES_SUD_0055,SUD,RESIDENTIEL,11.95
2024-01-06,RES_SUD_0055,SUD,RESIDENTIEL,16.9
2024-01-07,RES_SUD_0055,SUD,RESIDENTIEL,15.98
2024-01-08,RES_SUD_0055,SUD,RESIDENTIEL,15.43
2024-01-09,RES_SUD_0055,SUD,RESIDENTIEL,11.89
2024-01-10,RES_SUD_0055,SUD,RESIDENTIEL,12.16
2024-01-11,RES_SUD_0055,SUD,RESIDENTIEL,16.06
2024-01-12,RES_SUD_0055,SUD,RESIDENTIEL,12.51
2024-01-13,RES_SUD_0055,SUD,RESIDENTIEL,15.52
2024-01-14,RES_SUD_0055,SUD,RESIDENTIEL,17.15
2024-01-15,RES_SUD_0055,SUD,RESIDENTIEL,10.5
2024-01-16,RES_SUD_0055,SUD,RESIDENTIEL,12.69
2024-01-17,RES_SUD_0055,SUD,RESIDENTIEL,10.56
2024-01-18,RES_SUD_0055,SUD,RESIDENTIEL,12.32
2024-01-19,RES_SUD_0055,SUD,RESIDENTIEL,11.99
2024-01-20,RES_SUD_0055,SUD,RESIDENTIEL,13.5
2024-01-21,RES_SUD_0055,SUD,RESIDENTIEL,16.18
2024-01-22,RES_SUD_0055,SUD,RESIDENTIEL,11.48
2024-01-23,RES_SUD_0055,SUD,RESIDENTIEL,11.22
2024-01-24,RES_SUD_0055,SUD,RESIDENTIEL,14.32
2024-01-25,RES_SUD_0055,SUD,RESIDENTIEL,11.95
2024-01-26,RES_SUD_0055,SUD,RESIDENTIEL,16.81
2024-01-27,RES_SUD_0055,SUD,RESIDENTIEL,16.31
2024-01-28,RES_SUD_0055,SUD,RESIDENTIEL,13.42
2024-01-29,RES_SUD_0055,SUD,RESIDENTIEL,13.36
2024-01-30,RES_SUD_0055,SUD,RESIDENTIEL,12.9
2024-01-31,RES_SUD_0055,SUD,RESIDENTIEL,13.55
2024-02-01,RES_SUD_0055,SUD,RESIDENTIEL,10.21
2024-02-02,RES_SUD_0055,SUD,RESIDENTIEL,11.16
2024-02-03,RES_SUD_0055,SUD,RESIDENTIEL,15.52
2024-02-04,RES_SUD_0055,SUD,RESIDENTIEL,12.34
2024-02-05,RES_SUD_0055,SUD,RESIDENTIEL,13.24
2024-02-06,RES_SUD_0055,SUD,RESIDENTIEL,15.27
2024-02-07,RES_SUD_0055,SUD,RESIDENTIEL,15.64
