date,feeder_id,region,injection_kwh,total_conso,n_clients
2024-03-12,OUEST_F2,OUEST,808.0,789.2,18
2024-03-13,OUEST_F2,OUEST,806.5,760.4,18
2024-03-14,OUEST_F2,OUEST,787.2,764.9,18
2024-03-15,OUEST_F2,OUEST,766.9,751.3,18
2024-03-16,OUEST_F2,OUEST,554.6,537.7,18
2024-03-17,OUEST_F2,OUEST,535.1,508.8,18
2024-03-18,OUEST_F2,OUEST,796.7,758.1,18
2024-03-19,OUEST_F2,OUEST,756.8,718.2,18
2024-03-20,OUEST_F2,OUEST,760.5,739.9,18
2024-03-21,OUEST_F2,OUEST,780.0,753.3,18
2024-03-22,OUEST_F2,OUEST,814.1,783.1,18
2024-03-23,OUEST_F2,OUEST,541.7,523.8,18
2024-03-24,OUEST_F2,OUEST,556.0,528.4,18
2024-03-25,OUEST_F2,OUEST,794.2,759.5,18
2024-03-26,OUEST_F2,OUEST,788.8,757.8,18
2024-03-27,OUEST_F2,OUEST,793.6,773.6,18
2024-03-28,OUEST_F2,OUEST,777.8,759.4,18
2024-03-29,OUEST_F2,OUEST,787.9,765.3,18
2024-03-30,OUEST_F2,OUEST,526.6,515.5,18
2024-01-01,OUEST_F3,OUEST,891.1,840.8,18
2024-01-02,OUEST_F3,OUEST,864.1,845.3,18
2024-01-03,OUEST_F3,OUEST,847.0,813.3,18
2024-01-04,OUEST_F3,OUEST,891.8,851.8,18
2024-01-05,OUEST_F3,OUEST,922.3,877.8,18
2024-01-06,OUEST_F3,OUEST,560.1,547.1,18
2024-01-07,OUEST_F3,OUEST,581.2,567.4,18
2024-01-08,OUEST_F3,OUEST,851.6,803.2,18
2024-01-09,OUEST_F3,OUEST,890.6,854.8,18
2024-01-10,OUEST_F3,OUEST,848.6,803.0,18
2024-01-11,OUEST_F3,OUEST,633.1,841.0,18
2024-01-12,OUEST_F3,OUEST,906.8,868.9,18
2024-01-13,OUEST_F3,OUEST,587.3,575.4,18
2024-01-14,OUEST_F3,OUEST,564.7,545.5,18
2024-01-15,OUEST_F3,OUEST,878.1,847.0,18
2024-01-16,OUEST_F3,OUEST,875.0,846.9,18
2024-01-17,OUEST_F3,OUEST,926.9,894.9,18
2024-01-18,OUEST_F3,OUEST,839.8,813.8,18
2024-01-19,OUEST_F3,OUEST,922.8,891.1,18
2024-01-20,OUEST_F3,OUEST,438.4,589.4,18
2024-01-21,OUEST_F3,OUEST,588.4,571.8,18
2024-01-22,OUEST_F3,OUEST,882.9,861.6,18
2024-01-23,OUEST_F3,OUEST,878.2,861.2,18
2024-01-24,OUEST_F3,OUEST,891.2,848.7,18
2024-01-25,OUEST_F3,OUEST,861.9,825.5,18
2024-01-26,OUEST_F3,OUEST,909.3,875.6,18
2024-01-27,OUEST_F3,OUEST,596.1,562.2,18
2024-01-28,OUEST_F3,OUEST,573.7,557.5,18
2024-01-29,OUEST_F3,OUEST,876.0,847.7,18
2024-01-30,OUEST_F3,OUEST,871.5,838.1,18
2024-01-31,OUEST_F3,OUEST,887.5,846.5,18
2024-02-01,OUEST_F3,OUEST,899.8,869.6,18
2024-02-02,OUEST_F3,OUEST,882.7,854.2,18
2024-02-03,OUEST_F3,OUEST,590.3,559.8,18
2024-02-04,OUEST_F3,OUEST,545.6,532.7,18
2024-02-05,OUEST_F3,OUEST,916.8,873.1,18
2024-02-06,OUEST_F3,OUEST,819.3,791.4,18
2024-02-07,OUEST_F3,OUEST,865.6,833.5,18
2024-02-08,OUEST_F3,OUEST,848.2,820.6,18
2024-02-09,OUEST_F3,OUEST,591.4,806.3,18
2024-02-10,OUEST_F3,OUEST,563.9,549.9,18
2024-02-11,OUEST_F3,OUEST,581.5,568.5,18
2024-02-12,OUEST_F3,OUEST,888.6,847.9,18
2024-02-13,OUEST_F3,OUEST,904.2,855.9,18
2024-02-14,OUEST_F3,OUEST,912.4,884.3,18
2024-02-15,OUEST_F3,OUEST,902.1,866.2,18
2024-02-16,OUEST_F3,OUEST,885.2,858.2,18
2024-02-17,OUEST_F3,OUEST,602.4,580.1,18
2024-02-18,OUEST_F3,OUEST,569.9,557.4,18
2024-02-19,OUEST_F3,OUEST,892.2,871.4,18
2024-02-20,OUEST_F3,OUEST,948.6,910.6,18
2024-02-21,OUEST_F3,OUEST,907.0,883.2,18
2024-02-22,OUEST_F3,OUEST,851.5,827.2,18
2024-02-23,OUEST_F3,OUEST,852.1,827.3,18
2024-02-24,OUEST_F3,OUEST,563.9,535.0,18
2024-02-25,OUEST_F3,OUEST,546.6,531.6,18
2024-02-26,OUEST_F3,OUEST,938.7,886.0,18
2024-02-27,OUEST_F3,OUEST,915.6,890.4,18
2024-02-28,OUEST_F3,OUEST,839.3,822.5,18
2024-02-29,OUEST_F3,OUEST,844.4,815.2,18
2024-03-01,OUEST_F3,OUEST,880.9,837.8,18
2024-03-02,OUEST_F3,OUEST,576.0,564.5,18
2024-03-03,OUEST_F3,OUEST,599.2,567.7,18
2024-03-04,OUEST_F3,OUEST,895.8,863.0,18
2024-03-05,OUEST_F3,OUEST,865.0,837.4,18
2024-03-06,OUEST_F3,OUEST,893.3,855.7,18
2024-03-07,OUEST_F3,OUEST,731.6,892.9,18
2024-03-08,OUEST_F3,OUEST,909.1,859.3,18
2024-03-09,OUEST_F3,OUEST,586.8,565.2,18
2024-03-10,OUEST_F3,OUEST,610.1,581.4,18
2024-03-11,OUEST_F3,OUEST,882.3,837.6,18
2024-03-12,OUEST_F3,OUEST,823.5,805.4,18
2024-03-13,OUEST_F3,OUEST,882.0,864.3,18
2024-03-14,OUEST_F3,OUEST,876.0,835.4,18
2024-03-15,OUEST_F3,OUEST,873.2,831.9,18
2024-03-16,OUEST_F3,OUEST,426.7,573.7,18
2024-03-17,OUEST_F3,OUEST,580.3,558.5,18
2024-03-18,OUEST_F3,OUEST,926.7,891.0,18
2024-03-19,OUEST_F3,OUEST,893.4,853.9,18
2024-03-20,OUEST_F3,OUEST,823.0,801.6,18
2024-03-21,OUEST_F3,OUEST,701.1,842.1,18
2024-03-22,OUEST_F3,OUEST,888.5,860.2,18
2024-03-23,OUEST_F3,OUEST,579.8,560.1,18
2024-03-24,OUEST_F3,OUEST,573.0,543.7,18
2024-03-25,OUEST_F3,OUEST,859.8,842.6,18
2024-03-26,OUEST_F3,OUEST,889.6,843.7,18
2024-03-27,OUEST_F3,OUEST,858.9,842.5,18
2024-03-28,OUEST_F3,OUEST,864.8,820.4,18
2024-03-29,OUEST_F3,OUEST,897.4,854.4,18
2024-03-30,OUEST_F3,OUEST,472.5,555.6,18
2024-01-01,CENTRE_F1,CENTRE,1260.6,1192.5,20
2024-01-02,CENTRE_F1,CENTRE,1274.4,1245.6,20
2024-01-03,CENTRE_F1,CENTRE,1269.3,1228.0,20
2024-01-04,CENTRE_F1,CENTRE,1199.0,1170.0,20
2024-01-05,CENTRE_F1,CENTRE,1296.3,1235.0,20
2024-01-06,CENTRE_F1,CENTRE,766.9,727.1,20
2024-01-07,CENTRE_F1,CENTRE,765.5,742.8,20
2024-01-08,CENTRE_F1,CENTRE,1314.8,1247.0,20
2024-01-09,CENTRE_F1,CENTRE,1284.0,1237.4,20
2024-01-10,CENTRE_F1,CENTRE,1329.1,1265.2,20
2024-01-11,CENTRE_F1,CENTRE,1250.3,1190.7,20
2024-01-12,CENTRE_F1,CENTRE,1219.9,1189.2,20
2024-01-13,CENTRE_F1,CENTRE,770.3,726.2,20
2024-01-14,CENTRE_F1,CENTRE,733.6,705.4,20
2024-01-15,CENTRE_F1,CENTRE,1310.6,1239.8,20
2024-01-16,CENTRE_F1,CENTRE,1220.5,1194.8,20
2024-01-17,CENTRE_F1,CENTRE,1277.0,1228.8,20
2024-01-18,CENTRE_F1,CENTRE,1265.5,1218.6,20
2024-01-19,CENTRE_F1,CENTRE,1214.1,1175.6,20
2024-01-20,CENTRE_F1,CENTRE,800.1,765.3,20
2024-01-21,CENTRE_F1,CENTRE,782.8,765.5,20
2024-01-22,CENTRE_F1,CENTRE,1235.0,1200.8,20
2024-01-23,CENTRE_F1,CENTRE,1269.7,1221.7,20
2024-01-24,CENTRE_F1,CENTRE,1231.8,1199.5,20
2024-01-25,CENTRE_F1,CENTRE,1287.2,1221.5,20
2024-01-26,CENTRE_F1,CENTRE,1282.4,1251.2,20
2024-01-27,CENTRE_F1,CENTRE,784.3,751.9,20
2024-01-28,CENTRE_F1,CENTRE,765.9,737.9,20
2024-01-29,CENTRE_F1,CENTRE,1305.3,1261.8,20
2024-01-30,CENTRE_F1,CENTRE,1280.6,1228.7,20
2024-01-31,CENTRE_F1,CENTRE,1303.2,1228.8,20
2024-02-01,CENTRE_F1,CENTRE,1316.2,1245.6,20
2024-02-02,CENTRE_F1,CENTRE,1318.5,1245.7,20
2024-02-03,CENTRE_F1,CENTRE,764.5,746.7,20
2024-02-04,CENTRE_F1,CENTRE,765.9,722.4,20
2024-02-05,CENTRE_F1,CENTRE,1242.3,1216.6,20
2024-02-06,CENTRE_F1,CENTRE,1259.3,1209.3,20
2024-02-07,CENTRE_F1,CENTRE,1293.6,1226.5,20
2024-02-08,CENTRE_F1,CENTRE,1297.4,1231.1,20
2024-02-09,CENTRE_F1,CENTRE,1245.6,1205.6,20
2024-02-10,CENTRE_F1,CENTRE,774.3,754.1,20
2024-02-11,CENTRE_F1,CENTRE,778.2,749.1,20
2024-02-12,CENTRE_F1,CENTRE,1246.1,1215.3,20
2024-02-13,CENTRE_F1,CENTRE,1301.1,1227.5,20
2024-02-14,CENTRE_F1,CENTRE,1287.7,1252.6,20
2024-02-15,CENTRE_F1,CENTRE,1256.8,1227.9,20
2024-02-16,CENTRE_F1,CENTRE,1331.6,1268.2,20
2024-02-17,CENTRE_F1,CENTRE,778.6,751.2,20
2024-02-18,CENTRE_F1,CENTRE,745.4,729.0,20
2024-02-19,CENTRE_F1,CENTRE,1253.4,1194.1,20
2024-02-20,CENTRE_F1,CENTRE,1285.8,1226.0,20
2024-02-21,CENTRE_F1,CENTRE,1296.8,1225.7,20
2024-02-22,CENTRE_F1,CENTRE,1258.0,1210.4,20
2024-02-23,CENTRE_F1,CENTRE,1289.2,1228.4,20
2024-02-24,CENTRE_F1,CENTRE,763.2,743.7,20
2024-02-25,CENTRE_F1,CENTRE,775.8,756.0,20
2024-02-26,CENTRE_F1,CENTRE,1305.4,1232.3,20
2024-02-27,CENTRE_F1,CENTRE,1242.3,1218.2,20
2024-02-28,CENTRE_F1,CENTRE,1220.9,1167.8,20
2024-02-29,CENTRE_F1,CENTRE,1264.6,1228.3,20
2024-03-01,CENTRE_F1,CENTRE,1240.1,1185.0,20
2024-03-02,CENTRE_F1,CENTRE,795.4,768.2,20
2024-03-03,CENTRE_F1,CENTRE,770.5,737.3,20
2024-03-04,CENTRE_F1,CENTRE,1237.1,1212.5,20
2024-03-05,CENTRE_F1,CENTRE,1281.3,1238.9,20
2024-03-06,CENTRE_F1,CENTRE,1272.3,1230.6,20
2024-03-07,CENTRE_F1,CENTRE,1264.4,1212.0,20
2024-03-08,CENTRE_F1,CENTRE,1250.8,1206.2,20
2024-03-09,CENTRE_F1,CENTRE,778.6,743.4,20
2024-03-10,CENTRE_F1,CENTRE,741.2,718.2,20
2024-03-11,CENTRE_F1,CENTRE,1251.7,1220.3,20
2024-03-12,CENTRE_F1,CENTRE,1314.1,1271.4,20
2024-03-13,CENTRE_F1,CENTRE,1292.6,1244.6,20
2024-03-14,CENTRE_F1,CENTRE,1271.6,1219.2,20
2024-03-15,CENTRE_F1,CENTRE,1310.0,1237.9,20
2024-03-16,CENTRE_F1,CENTRE,751.8,721.3,20
2024-03-17,CENTRE_F1,CENTRE,798.7,753.2,20
2024-03-18,CENTRE_F1,CENTRE,1265.6,1220.0,20
2024-03-19,CENTRE_F1,CENTRE,1256.8,1220.1,20
2024-03-20,CENTRE_F1,CENTRE,1260.7,1219.0,20
2024-03-21,CENTRE_F1,CENTRE,1275.3,1206.9,20
2024-03-22,CENTRE_F1,CENTRE,1341.1,1268.6,20
2024-03-23,CENTRE_F1,CENTRE,756.5,716.0,20
2024-03-24,CENTRE_F1,CENTRE,753.8,737.5,20
2024-03-25,CENTRE_F1,CENTRE,1308.0,1263.1,20
2024-03-26,CENTRE_F1,CENTRE,1251.3,1219.5,20
2024-03-27,CENTRE_F1,CENTRE,1238.3,1208.7,20
2024-03-28,CENTRE_F1,CENTRE,1277.4,1220.2,20
2024-03-29,CENTRE_F1,CENTRE,1237.5,1209.6,20
2024-03-30,CENTRE_F1,CENTRE,788.0,750.6,20
2024-01-01,CENTRE_F2,CENTRE,531.4,513.4,19
2024-01-02,CENTRE_F2,CENTRE,577.7,546.8,19
2024-01-03,CENTRE_F2,CENTRE,526.4,514.8,19
2024-01-04,CENTRE_F2,CENTRE,529.0,515.4,19
2024-01-05,CENTRE_F2,CENTRE,531.8,521.6,19
2024-01-06,CENTRE_F2,CENTRE,427.9,408.8,19
2024-01-07,CENTRE_F2,CENTRE,459.2,439.4,19
2024-01-08,CENTRE_F2,CENTRE,535.3,517.8,19
2024-01-09,CENTRE_F2,CENTRE,520.1,499.4,19
2024-01-10,CENTRE_F2,CENTRE,537.3,513.2,19
2024-01-11,CENTRE_F2,CENTRE,517.3,506.3,19
2024-01-12,CENTRE_F2,CENTRE,533.9,508.3,19
2024-01-13,CENTRE_F2,CENTRE,425.2,415.2,19
2024-01-14,CENTRE_F2,CENTRE,425.7,403.5,19
2024-01-15,CENTRE_F2,CENTRE,565.8,539.4,19
2024-01-16,CENTRE_F2,CENTRE,512.7,500.7,19
2024-01-17,CENTRE_F2,CENTRE,536.4,508.3,19
2024-01-18,CENTRE_F2,CENTRE,532.9,516.6,19
2024-01-19,CENTRE_F2,CENTRE,562.0,533.1,19
2024-01-20,CENTRE_F2,CENTRE,425.4,409.1,19
2024-01-21,CENTRE_F2,CENTRE,424.6,411.6,19
2024-01-22,CENTRE_F2,CENTRE,499.8,478.1,19
2024-01-23,CENTRE_F2,CENTRE,538.8,511.8,19
2024-01-24,CENTRE_F2,CENTRE,530.2,519.6,19
2024-01-25,CENTRE_F2,CENTRE,544.1,518.1,19
2024-01-26,CENTRE_F2,CENTRE,529.6,517.0,19
2024-01-27,CENTRE_F2,CENTRE,434.9,411.6,19
2024-01-28,CENTRE_F2,CENTRE,467.0,445.0,19
2024-01-29,CENTRE_F2,CENTRE,558.9,540.3,19
2024-01-30,CENTRE_F2,CENTRE,516.4,505.5,19
2024-01-31,CENTRE_F2,CENTRE,567.2,537.2,19
2024-02-01,CENTRE_F2,CENTRE,534.6,519.8,19
2024-02-02,CENTRE_F2,CENTRE,540.0,516.0,19
2024-02-03,CENTRE_F2,CENTRE,447.4,433.6,19
2024-02-04,CENTRE_F2,CENTRE,423.8,406.0,19
2024-02-05,CENTRE_F2,CENTRE,547.2,523.0,19
2024-02-06,CENTRE_F2,CENTRE,535.3,515.3,19
2024-02-07,CENTRE_F2,CENTRE,537.7,510.3,19
2024-02-08,CENTRE_F2,CENTRE,521.9,499.1,19
2024-02-09,CENTRE_F2,CENTRE,543.9,520.0,19
2024-02-10,CENTRE_F2,CENTRE,419.1,400.4,19
2024-02-11,CENTRE_F2,CENTRE,428.1,416.5,19
2024-02-12,CENTRE_F2,CENTRE,547.5,529.2,19
2024-02-13,CENTRE_F2,CENTRE,521.0,505.2,19
2024-02-14,CENTRE_F2,CENTRE,537.1,525.4,19
2024-02-15,CENTRE_F2,CENTRE,534.4,513.2,19
2024-02-16,CENTRE_F2,CENTRE,521.9,504.9,19
2024-02-17,CENTRE_F2,CENTRE,429.2,413.4,19
2024-02-18,CENTRE_F2,CENTRE,408.4,398.8,19
2024-02-19,CENTRE_F2,CENTRE,541.0,522.1,19
2024-02-20,CENTRE_F2,CENTRE,557.8,537.2,19
2024-02-21,CENTRE_F2,CENTRE,570.1,545.1,19
2024-02-22,CENTRE_F2,CENTRE,518.6,496.7,19
2024-02-23,CENTRE_F2,CENTRE,516.4,499.1,19
2024-02-24,CENTRE_F2,CENTRE,449.8,425.6,19
2024-02-25,CENTRE_F2,CENTRE,448.1,431.9,19
2024-02-26,CENTRE_F2,CENTRE,524.0,511.2,19
2024-02-27,CENTRE_F2,CENTRE,526.8,503.6,19
2024-02-28,CENTRE_F2,CENTRE,548.9,532.2,19
2024-02-29,CENTRE_F2,CENTRE,535.6,507.0,19
2024-03-01,CENTRE_F2,CENTRE,525.7,510.8,19
2024-03-02,CENTRE_F2,CENTRE,440.9,419.8,19
2024-03-03,CENTRE_F2,CENTRE,428.6,414.6,19
2024-03-04,CENTRE_F2,CENTRE,533.9,508.6,19
2024-03-05,CENTRE_F2,CENTRE,560.9,544.7,19
2024-03-06,CENTRE_F2,CENTRE,558.6,536.6,19
2024-03-07,CENTRE_F2,CENTRE,551.1,529.5,19
2024-03-08,CENTRE_F2,CENTRE,579.7,565.1,19
2024-03-09,CENTRE_F2,CENTRE,441.8,418.6,19
2024-03-10,CENTRE_F2,CENTRE,445.4,432.8,19
2024-03-11,CENTRE_F2,CENTRE,524.4,507.0,19
2024-03-12,CENTRE_F2,CENTRE,517.5,494.8,19
2024-03-13,CENTRE_F2,CENTRE,527.4,505.8,19
2024-03-14,CENTRE_F2,CENTRE,547.6,520.7,19
2024-03-15,CENTRE_F2,CENTRE,555.8,525.5,19
2024-03-16,CENTRE_F2,CENTRE,415.5,403.0,19
2024-03-17,CENTRE_F2,CENTRE,443.2,433.0,19
2024-03-18,CENTRE_F2,CENTRE,523.3,505.7,19
2024-03-19,CENTRE_F2,CENTRE,539.3,523.1,19
2024-03-20,CENTRE_F2,CENTRE,547.1,533.0,19
2024-03-21,CENTRE_F2,CENTRE,551.0,520.2,19
2024-03-22,CENTRE_F2,CENTRE,566.1,549.6,19
2024-03-23,CENTRE_F2,CENTRE,424.8,408.9,19
2024-03-24,CENTRE_F2,CENTRE,439.9,415.6,19
2024-03-25,CENTRE_F2,CENTRE,535.3,505.7,19
2024-03-26,CENTRE_F2,CENTRE,537.7,523.5,19
2024-03-27,CENTRE_F2,CENTRE,529.4,502.8,19
2024-03-28,CENTRE_F2,CENTRE,538.7,520.4,19
2024-03-29,CENTRE_F2,CENTRE,539.6,527.7,19
2024-03-30,CENTRE_F2,CENTRE,437.9,416.3,19
2024-01-01,CENTRE_F3,CENTRE,1032.2,975.1,19
2024-01-02,CENTRE_F3,CENTRE,1014.0,960.9,19
2024-01-03,CENTRE_F3,CENTRE,1064.1,1007.0,19
2024-01-04,CENTRE_F3,CENTRE,960.1,940.9,19
2024-01-05,CENTRE_F3,CENTRE,1000.3,963.6,19
2024-01-06,CENTRE_F3,CENTRE,664.5,642.9,19
2024-01-07,CENTRE_F3,CENTRE,666.4,646.9,19
2024-01-08,CENTRE_F3,CENTRE,1006.3,982.7,19
2024-01-09,CENTRE_F3,CENTRE,983.8,949.9,19
2024-01-10,CENTRE_F3,CENTRE,1029.3,988.7,19
2024-01-11,CENTRE_F3,CENTRE,1038.2,987.5,19
2024-01-12,CENTRE_F3,CENTRE,1003.8,973.9,19
2024-01-13,CENTRE_F3,CENTRE,669.6,635.8,19
2024-01-14,CENTRE_F3,CENTRE,653.1,626.9,19
2024-01-15,CENTRE_F3,CENTRE,1036.4,977.9,19
2024-01-16,CENTRE_F3,CENTRE,1035.6,986.2,19
2024-01-17,CENTRE_F3,CENTRE,1079.4,1029.0,19
2024-01-18,CENTRE_F3,CENTRE,1024.3,992.9,19
2024-01-19,CENTRE_F3,CENTRE,975.7,938.3,19
2024-01-20,CENTRE_F3,CENTRE,668.1,631.7,19
2024-01-21,CENTRE_F3,CENTRE,703.9,666.5,19
2024-01-22,CENTRE_F3,CENTRE,992.8,948.4,19
2024-01-23,CENTRE_F3,CENTRE,1066.6,1024.7,19
2024-01-24,CENTRE_F3,CENTRE,1030.7,1006.6,19
2024-01-25,CENTRE_F3,CENTRE,1040.8,986.6,19
2024-01-26,CENTRE_F3,CENTRE,1033.3,1000.1,19
2024-01-27,CENTRE_F3,CENTRE,659.0,624.7,19
2024-01-28,CENTRE_F3,CENTRE,689.0,655.1,19
2024-01-29,CENTRE_F3,CENTRE,1021.4,972.2,19
2024-01-30,CENTRE_F3,CENTRE,1083.7,1033.9,19
2024-01-31,CENTRE_F3,CENTRE,1054.2,1009.3,19
2024-02-01,CENTRE_F3,CENTRE,984.9,937.7,19
2024-02-02,CENTRE_F3,CENTRE,1006.0,963.9,19
2024-02-03,CENTRE_F3,CENTRE,629.5,608.5,19
2024-02-04,CENTRE_F3,CENTRE,669.3,633.5,19
2024-02-05,CENTRE_F3,CENTRE,1047.1,1014.9,19
2024-02-06,CENTRE_F3,CENTRE,1030.6,1004.6,19
2024-02-07,CENTRE_F3,CENTRE,1010.3,978.9,19
2024-02-08,CENTRE_F3,CENTRE,1038.5,1008.2,19
2024-02-09,CENTRE_F3,CENTRE,1038.9,988.8,19
2024-02-10,CENTRE_F3,CENTRE,633.6,613.3,19
2024-02-11,CENTRE_F3,CENTRE,652.6,631.6,19
2024-02-12,CENTRE_F3,CENTRE,1026.4,996.5,19
2024-02-13,CENTRE_F3,CENTRE,1043.1,1000.1,19
2024-02-14,CENTRE_F3,CENTRE,1035.8,983.1,19
2024-02-15,CENTRE_F3,CENTRE,1085.1,1024.8,19
2024-02-16,CENTRE_F3,CENTRE,1054.3,1017.2,19
2024-02-17,CENTRE_F3,CENTRE,699.9,677.8,19
2024-02-18,CENTRE_F3,CENTRE,675.7,655.2,19
2024-02-19,CENTRE_F3,CENTRE,1035.0,982.3,19
2024-02-20,CENTRE_F3,CENTRE,1016.4,973.5,19
2024-02-21,CENTRE_F3,CENTRE,953.3,934.2,19
2024-02-22,CENTRE_F3,CENTRE,979.0,943.6,19
2024-02-23,CENTRE_F3,CENTRE,1023.5,986.2,19
2024-02-24,CENTRE_F3,CENTRE,649.2,617.8,19
2024-02-25,CENTRE_F3,CENTRE,638.4,603.1,19
2024-02-26,CENTRE_F3,CENTRE,1008.7,987.4,19
2024-02-27,CENTRE_F3,CENTRE,994.5,969.3,19
2024-02-28,CENTRE_F3,CENTRE,1015.5,973.2,19
2024-02-29,CENTRE_F3,CENTRE,1051.9,1008.5,19
2024-03-01,CENTRE_F3,CENTRE,1051.0,1008.4,19
2024-03-02,CENTRE_F3,CENTRE,647.0,626.1,19
2024-03-03,CENTRE_F3,CENTRE,611.4,598.0,19
2024-03-04,CENTRE_F3,CENTRE,1009.0,966.9,19
2024-03-05,CENTRE_F3,CENTRE,1066.7,1015.3,19
2024-03-06,CENTRE_F3,CENTRE,1007.4,970.8,19
2024-03-07,CENTRE_F3,CENTRE,982.8,960.9,19
2024-03-08,CENTRE_F3,CENTRE,1009.6,959.4,19
2024-03-09,CENTRE_F3,CENTRE,644.2,617.6,19
2024-03-10,CENTRE_F3,CENTRE,634.3,621.8,19
2024-03-11,CENTRE_F3,CENTRE,1058.2,1024.4,19
2024-03-12,CENTRE_F3,CENTRE,1035.3,985.7,19
2024-03-13,CENTRE_F3,CENTRE,1045.9,1008.2,19
2024-03-14,CENTRE_F3,CENTRE,985.3,964.8,19
2024-03-15,CENTRE_F3,CENTRE,1059.9,1007.0,19
2024-03-16,CENTRE_F3,CENTRE,618.1,590.4,19
2024-03-17,CENTRE_F3,CENTRE,639.8,614.4,19
2024-03-18,CENTRE_F3,CENTRE,1009.4,973.2,19
2024-03-19,CENTRE_F3,CENTRE,1030.4,1001.1,19
2024-03-20,CENTRE_F3,CENTRE,1034.7,988.4,19
2024-03-21,CENTRE_F3,CENTRE,1036.1,1014.4,19
2024-03-22,CENTRE_F3,CENTRE,1053.3,1004.6,19
2024-03-23,CENTRE_F3,CENTRE,656.2,629.0,19
2024-03-24,CENTRE_F3,CENTRE,652.6,629.6,19
2024-03-25,CENTRE_F3,CENTRE,1016.2,966.4,19
2024-03-26,CENTRE_F3,CENTRE,1031.6,998.8,19
2024-03-27,CENTRE_F3,CENTRE,964.3,939.6,19
2024-03-28,CENTRE_F3,CENTRE,979.9,945.2,19
2024-03-29,CENTRE_F3,CENTRE,1009.5,978.0,19
2024-03-30,CENTRE_F3,CENTRE,664.6,631.4,19
